screen_name,tweet,polarity,subjectivity,retweet_count,retweet_at,in_reply_to_screen_name,tweet_len,tweet_is_Retweet
another_jan,"Being working class is not a disability &amp; I really wish @UKLabour would stop treating it as such.
We see more of life from the raw end is all.
We certainly aren't living a life seeking handouts. 🤷‍♂️ https://t.co/RI1wQjLB9L",0.13670329670329667,0.4465934065934066,0, @uk_rants,,227,True
SophieJEngland,"Businesses ‘should be worried’ by drop in EU migration, say experts

Official data suggests net migration from Europe is at its lowest level since 2013, though employers may not yet be feeling the brunt

https://t.co/3lisLnnAeW

#migration #HRnews #Brexit",0.0,0.0,0, @PeopleMgt,,255,True
MyFreedomNews,"Tories are very cheeky, they are encouraging people to use #TacticalVoting under the guise of #Brexit but actually voting #Tory means voting for #BRINO and forever expanding extension. Read the #WAB if you are a #Brexiteer  the deception is such is shocking. #VoteBrexitParty",-0.2,0.475,0, @CelticOracle1,,275,True
Dead_Eyed_Jacks,"This Poll shows that @LibDems making real progress against @BorisJohnson #brexit 

Same as in #Mogg seat. @nickcoatesnes now THE candidates to beat #Tories 

#Labour party is draining support here 

@bathnesld for a #BrighterFuture https://t.co/q4SHFw08LW",0.1,0.21250000000000002,0, @Wera_Hobhouse,,255,True
ruralkeys,"Read our #BrexitManifestos report to find out in a clear way what all the parties are pledging to do when it comes to #Brexit. 

Contributions from @CSBarnard24 @matt_bevington @CharlieBEU @hayward_katy @McEwen_Nicola @jdportes @jillongovt @DanielWinc 
https://t.co/EbC4tY3y8m https://t.co/ePDW7rpnOv",0.10000000000000002,0.3833333333333333,0, @UKandEU,,300,True
hardcandyM,"Q: Would The NHS Be Under Threat From The US Under The Conservative Party?

#GeneralElection2019 #Brexit #NHS",0.0,0.0,0, @Doozy_45,,109,True
danieleydmann,"Asked about the #NHS, #Trump said, ""I don't even know where that rumour started.. If you handed it to us on a silver platter, we'd want nothing to do with it.""

Labour persisting with the lies, that's where the rumour started.

#GE2019 #Brexit🇬🇧 https://t.co/6aombpr3Vm",0.0,0.0,0, @DarrenPlymouth,,269,True
KangarooCaught,"@omminc @BrexitBin @Jacob_Rees_Mogg #JacobReesMoggs understands v well, prob better than most, the disastrous economic, social, reputational consequences a #Brexit will bring. However, he must have calculated that the ""ill wind"" Brexit unleashed on most Brits will bring him personally a lot of £Good.
#GTTO
#JC4PM",0.06666666666666667,0.48333333333333334,0, @KangarooCaught,,314,True
BREXIThappening,"“Up North a lot of working class voted Leave
Corbyn's gone against that, hasn’t he?
He hasn’t said it, but he has!”
“We’re spending so much money in Europe we could put into our own NHS &amp; Schools &amp; Education &amp; Social Workers.
Sort it out Here!”
#Brexit #EU
https://t.co/I9iKsg4llg",0.28055555555555556,0.4222222222222222,0, @astro_trader,,292,True
Gordon1000,This is not an ordinary election vote for staying in the EU by voting tactically #Stopbrexit #FBPE #Brexit #GuyVerhofstadt #WATON #Barnier #politics #PeoplesVote #VeniceConvention #SNP #business #greens #EU #Juncker #Tusk #LibDems #PlaidCymru,-0.25,0.5,0,,,242,False
KingsSSPP,"For those who want a quick go-to guide, we’ve produced a handy table with all the #Brexit positions of the main seven parties standing in Great Britain. A readable version (for anyone over 50) is in the full report. It's like a world cup wall chart. But less fun 24/25 https://t.co/egHpsKefVb",0.3404761904761905,0.4714285714285715,0, @anandMenon1,,292,True
brownashleyj,"Get him off, absolute weasel this bloke. He will never get the keys to number 10!! Vote Boris, Vote conservative!! Get Brexit done!! Unleash Britain’s potential!!! #ThisMorning #Labour #Conservative #Brexit",0.3814697265625,0.95,0,,,206,False
KangarooCaught,"#JacobReesMogg, I meant  :-) https://t.co/LtlFJ0HPcG",0.5,1.0,0, @KangarooCaught,,52,True
AlexWitzleben,"Johnson´s best friend in London, #DonaldTrump ! Tories wary of week full of potential electoral danger https://t.co/zjeNGCLeG8 via @financialtimes #BorisJohnson = #Brexit #Trump = tradewars #tradedeal #Tories #Brexit #FBPE #Labour #LibDems #SNP #Greenparty",0.2125,0.6375,0,,,256,False
RobertMadeley01,@MarcherLord1 There was a post a couple of weeks ago about this exact topic of leftie London comedians doing their anti Brexit; aren’t working class people thick for voting for #Brexit routine in the Midlands and being surprised at being booed; heckled and have people walk out.,0.016666666666666653,0.5416666666666666,0, @iancharris,,278,True
poledour,"Again, for everyone: Brexit will not be done for YEARS. And that's not my take, that's the professor of economics, the trade deal experts, the political analysts. The only quick solution is to remain. #Brexit",0.1111111111111111,0.5333333333333333,0,,,208,False
BeachRights4All,@nick_williann @mikeipi @JanetTxBlessed @Bigbillshater @dedona51 @JaspionOpressor @littlehoss16j @MotezumaVictor @Shannon69USA @toorak62 @TomaisMac @Ellen0891 @JeremyDPeel1 @DallasBrownin16 @bayne_rick @AAsoldiershawn @m7kenas @jean_hu1 @Lynda41440107 @lugohely @ravb359 I PROUDLY FB ALL #MAGA #KAG #BREXIT #ProLife‼️ #UnitedWeStand‼️ 🇺🇸❤️🇺🇸,0.8,1.0,0,,nick_williann,341,False
monkeyonahill,"Born LIAR!!

Q: ""Should the NHS be on the table in trade talks?

Trump: Well I've never really thought about it

#GE2019 #Brexit #NHS https://t.co/Q6JFM2KOa6",-0.1,0.2,0, @Doozy_45,,157,True
hayward_katy,"Join us Wednesday, 11 December, for the launch of the IIEA #Brexit Status Report 2019.

A panel of expert authors will look beyond the #UK #GeneralElection19 &amp; examine the implications of Brexit for the UK itself &amp; its relations with the EU.

Sign up here: https://t.co/HycsZMMd09 https://t.co/SwtUKJ4iMV",0.0,0.0,0, @iiea,,312,True
Charles34943390,No wonder they aren’t letting us leave! #AngelaMerkel #Merkel #German #BrexitBritain #Brexit #BrexitBetrayal #brexitextension #brexitriots https://t.co/Jvr6jZK4H9,0.0,0.0,0, @amanofpolitics,,162,True
Palayo,"Smart people know
#SNP is the BEST offer.

Independence for Independents.

Best chance to postpone Indy is stop #Brexit and vote no in #indyref2020.

Don't cares, don't want #brexit and prefer #ScotlandinEurope

#SNP has something for everybody.",0.7380952380952381,0.4142857142857143,0,,,245,False
Doozy_45,"On US Trade Deal

""As a small country on our own, we will be bowled over by a much bigger country like the United States"" 

#GE2019 #Brexit https://t.co/BZWnHDHInM",0.11666666666666665,0.6333333333333333,0,,,163,False
biffrbear,Abacus Abbott will be appearing next year at the Edinburgh Fringe comedy https://t.co/kSe42eljLc Billing. 😂😂😂😂👎👎👎👎 https://t.co/U73hslXTXt,0.0,0.0,0, @Gordon31777419,,138,True
Tsunami65,What sort of 'Get Brexit done' b*llend are you?  #FBPE #Brexit #Remain #RevokeA50 #RejectBrexit #UniteToRemain #RemainAlliance  https://t.co/E2tYKU5Y71,0.0,0.0,0, @Colin_CWilliams,,151,True
BeckyMargetts,"I have a fantastically talented young French researcher who would like to work with me for 6 months, but he may not be able to claim @EUErasmusPlus funding because of #brexit. I am so angry about the political situation right now.",0.15510204081632648,0.508673469387755,0,,,230,False
NanaInThames,"Media: #Trump shouldn’t interfere in UK elections during #TrumpUKVisit 

During presser 

Media: is #NHS up for grabs in post #Brexit trade talks? 

Trump: we don’t want #NHS even if it is on silver platter 

Media: Trump intervenes in UK General elections 

#NATO",0.05000000000000002,0.5,0,,,264,False
KnittedKittie,The problem with so called centrists today they only ever mention poverty when talking about #Brexit forgetting that poverty the last 9 years have happened when still in the EU Only getting rid of the #Tories will end it Poverty as nothing to do with Brexit #VoteLabourDecember12 https://t.co/Uil9GrlRMY,0.0,0.6888888888888888,0, @GamerValleyboy,,303,True
patmc60928351,....to see ourselves as others see us #UKOK #Brexit #GE19 https://t.co/KXJA0bDYRh,0.0,0.0,0, @StirlingTories,,81,True
tina_tinalondon,"The more I hear the slogan #GetBrexitDone the less I believe it will happen. Johnson’s #FakeBrexit is an establishment trap to keep us tied to the #EU forever. After three years of lying and foot-dragging, the #Tories don’t deserve a majority. If they get one, #Brexit is over.",0.16666666666666669,0.2833333333333333,0, @patcondell,,277,True
JamesAbbott2013,Tories clearly oblivious to the upset caused by Priti Patel not showing up to #Witham hustings and choosing instead to go to a stage-managed Tory rally just up the road. Many residents wanted to ask questions of MP alongside all candidates but were denied opportunity.,0.3,0.44166666666666665,0,,,268,False
boho_daisies,Ugh! I hate this vile woman more every day. https://t.co/bb7D3vAzdC,-0.15000000000000002,0.7,0, @Fabu_Bean,,67,True
PillarsOfDust,"@ne_grant To be clear then. If you live in #StIves to stop known liar Johnson's phoney #Brexit you would have to vote tactically #Libdem (short approx 1,000 GE2017) but if in #Truro &amp; #Falmouth #voteLabour (short 4,000 GE2017)",0.0590909090909091,0.37083333333333335,0,,PillarsOfDust,230,False
m0ptp,"""Saying it as it is"", #Brexit portrayal as the gang rape of Britain by the elite.  Courtesy Dutch media. #GE2019",0.0,0.0,0,,,112,False
Kent_Cyclist,"@tnewtondunn Australia, NZ and Canada think Boris Johnson is a security risk and a threat to the rules based order in which the 5-eyes was set up to defend

They worry about Kremlin influence on Johnson and how he ignores the rule of law.

#ReleaseTheRussiaReport

https://t.co/aZfiA5XSO5",0.0,0.0,0, @StuartBudd1,,288,True
Janedunning4,....to see ourselves as others see us #UKOK #Brexit #GE19 https://t.co/KXJA0bDYRh,0.0,0.0,0, @StirlingTories,,81,True
Moray4E,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
ht4ecosocialism,looks like the clowns from the #FBPE brigade may give us a #Tory hard #Brexit.,-0.2916666666666667,0.5416666666666666,0,,,78,False
SueWhitaker11,"There is a local deal to be done between Tories and BXP in Barnsley. (see right hand side of chart). Tories scale down campaign in Central, BXP scales down in East. Both concentrate on where they are 2nd. Can be done without permission of the high-ups. https://t.co/E5ltJRtpis",-0.004232804232804245,0.22724867724867726,0, @oflynnsocial,,276,True
addcount,"The ""Mother Parliament."" Seriously? You are Australians, and still regard England as the ""Mother Country,"" am I right?
You don't think we might have moved a little beyond that, have become our own people?
@AusRepublic https://t.co/4ly2OHp11K",0.09122023809523809,0.6755952380952381,0, @Peter_Fitz,,241,True
Irene13793079,"More comedy gold...as Jezza's dim old squeeze makes a rare appearance on TV during the election period..

Maitlis will probably get a good ticking off though from the Beebs Marxist managers! https://t.co/Ime9HKWsIb",0.375,0.54,0, @Gus40260039,,214,True
MrTardigradeUK,"This has made my day 😁
Over A40 roundabout, B’d old town.

An 85yo lady recently describe him as a traitor completely unprompted. Good to see it’s not just us young ‘uns hehe

He must be consigned to political history

#CCHQ
#BCCA
#DominicGrieve
#Brexit
#Beaconsfield https://t.co/ia1iDfHOTO",0.16666666666666666,0.325,0,,,291,False
larkholmelad,We must stop Johnson and Farage from poisoning this country. Use your vote wisely to defeat #Brexit and the far right. https://t.co/wvk5ah2ws4,0.3619047619047619,0.8119047619047618,0, @AlfDubs,,142,True
Odbe34,"Very good exchange with national and #EU parliamentarians at the 2019 #COSAC in sunny Helsinki today 🇪🇺🇫🇮
 
They represent the citizens who are always our priority when it comes to #Brexit.
 
We will continue to work in full transparency &amp; constant dialogue to build #EU27Unity. https://t.co/m7439hfcod",0.41999999999999993,0.5544444444444444,0, @MichelBarnier,,306,True
barbadosj58,@HarrietSergeant More To Do With Blair And Campbell's Illegal Wars And Labour's Appeasement Than Bullying #GE2019 #GeneralElection2019 #GE19 #Brexit @RT_sputnik @PressTV #peston #ridge #marr @MirrorPolitics https://t.co/Bh9v8rTnUM,0.0,0.5,0,,HarrietSergeant,230,False
GaryVenue,The @BBCNews should reflect on how it's perceived. There's no smoke without fire. #GE2019 #Brexit https://t.co/lRhqMhkwU3,0.0,0.0,0, @MATTxLAW,,121,True
cocktailnowpls,"Read the latest blog on the https://t.co/4uHufUhscn website from Alan Winters - Prof of Economics &amp;  Director of UK Trade Policy on why @BorisJohnson 's #ovenready #Brexit is yet another lie #GE2019
https://t.co/SqbZaWA6p9
@remainutd https://t.co/JW16mFauT4",0.5,0.9,0, @thatginamiller,,261,True
Ward56542233,"EU will do all in its power to stop us having a trade deal with the US, that agenda is already building amongst the Remain faction. Stand back from this....is the UK no longer allowed to make its own decisions as to who it does business with? #Brexit #SelfDetermination #Woking",0.3,0.5,0, @SdpWoking,,277,True
RTBR,The new emperors. History tells what happens to them. https://t.co/sLz4tVyQBl,0.13636363636363635,0.45454545454545453,0, @dhhodson,,77,True
ellen_coyle,"Secret US-UK trade talks have revealed a threat to some of Scotland’s most famous produce, such as Whisky, Arbroath Smokies, Scottish farmed salmon and Stornoway Black Pudding. #Brexit #GE19 #VoteSNP",0.08666666666666667,0.6266666666666667,0, @HannahB4LiviMP,,199,True
ellen_coyle,"Additionally, Scotland’s food standards are at risk from a backroom Johnson-Trump trade deal following the leak of a cache of damning secret documents. #Brexit #GE19 #VoteSNP",-0.2,0.39999999999999997,0, @HannahB4LiviMP,,174,True
catskiv,How could a Home Secretary not know that as UK isn’t part of Schengen it has maintained its own Border checks for everyone coming from outside the #EU?  Moreover #Brexit will actually weaken our border security by weakening security co- operation with our closest neighbours. https://t.co/3i7CdVsGVA,0.19999999999999998,0.38333333333333336,0, @Feorlean,,299,True
ellen_coyle,The internal memos revealed that Geographical indications (GIs) - a protective quality mark - have been put on the table as part of potential negotiations. #Brexit #GE19 #VoteSNP,0.0,0.5,0, @HannahB4LiviMP,,178,True
FXLeadersCom,"Consumer sentiment in Ireland posted a remarkable improvement during November over rising expectations that a no-deal Brexit could be averted https://t.co/PLGjIlcWkC
#Brexit #NoDealBrexit",0.75,0.75,0,,,187,False
BrexitTorbayBxP,"Asked about the #NHS, #Trump said, ""I don't even know where that rumour started.. If you handed it to us on a silver platter, we'd want nothing to do with it.""

Labour persisting with the lies, that's where the rumour started.

#GE2019 #Brexit🇬🇧 https://t.co/6aombpr3Vm",0.0,0.0,0, @DarrenPlymouth,,269,True
accountancylive,#Brexit Party plan to ‘abolish inheritance tax’ and exempt small businesses with profits before tax of under £50k from corporation tax in their 'contract with the people'. https://t.co/odQsIaFKVQ via @accountancylive,-0.25,0.4,0,,,216,False
Penelop42725961,Diane’s words seem to have been pumped into her before she speaks,0.0,0.0,0,,,65,False
